trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,starttext.started,starttext.stopped,music.id,Quadrants.id,russellsQuad.started,russellsQuad.stopped,music.started,music.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.started,mouse.stopped,fixCross.started,fixCross.stopped,goodbyetext.started,goodbyetext.stopped,participant,session,date,expName,psychopyVersion,frameRate,
12,0,12,0,,,../fMRI_stim/music/Q2/MT0005202791.wav,Q2,300.256195123,None,300.246318848,None,[-0.28],[0.32],[1],[0],[0],[10.385080931999994],0.005919663999975455,None,310.637218458,None,,,04_01,001,2023_Mar_23_1746,musicemotionlatency,2021.2.3,119.91342107100047,
13,0,13,0,,,../fMRI_stim/music/Q4/MT0005550441.wav,Q4,313.052853592,None,313.0405189342,325.051488224,[0.12875],[-0.295],[1],[0],[0],[15.61356572799997],0.004869826199978888,None,328.675771403,None,,,04_01,001,2023_Mar_23_1746,musicemotionlatency,2021.2.3,119.91342107100047,
14,0,14,0,,,../fMRI_stim/music/Q3/MT0003930610.wav,Q3,331.063234829,None,331.05526072279997,343.066148811,[-0.13125],[-0.2425],[1],[0],[0],[13.903342978000012],0.0073563577999493646,None,344.96371959000004,None,,,04_01,001,2023_Mar_23_1746,musicemotionlatency,2021.2.3,119.91342107100047,
15,0,15,0,,,../fMRI_stim/music/Q4/MT0005129157.wav,Q1,347.39494800700004,None,347.3812372968,None,[0.2925],[0.1],[1],[0],[0],[10.076951586999996],0.002461366799991538,None,357.46714336400004,None,,,04_01,001,2023_Mar_23_1746,musicemotionlatency,2021.2.3,119.91342107100047,
16,0,16,0,,,../fMRI_stim/music/Q1/MT0013235939.wav,,359.874410579,None,359.86202855439996,371.86904721900004,[0.0],[0.15125],[1],[0],[0],[14.984889572000043],0.0058510053999611955,None,374.85181046300005,None,,,04_01,001,2023_Mar_23_1746,musicemotionlatency,2021.2.3,119.91342107100047,
17,0,17,0,,,../fMRI_stim/music/Q4/MT0014134790.wav,Q2,377.24665032700005,None,377.22952555980004,389.23882495900006,[-0.06875],[0.07875],[1],[0],[0],[14.444039459999999],0.00019186780002655723,None,391.684411934,None,,,04_01,001,2023_Mar_23_1746,musicemotionlatency,2021.2.3,119.91342107100047,
18,0,18,0,,,../fMRI_stim/music/Q1/MT0005083488.wav,Q1,394.08538585800005,None,394.0699140056,406.08905382899997,[0.03625],[0.155],[1],[0],[0],[12.386971986000049],0.0016574325999272332,None,406.46621192000003,None,,,04_01,001,2023_Mar_23_1746,musicemotionlatency,2021.2.3,119.91342107100047,
19,0,19,0,,,../fMRI_stim/music/Q2/MT0012116237.wav,Q2,408.87943306000005,None,408.87026899819995,None,[-0.18875],[0.215],[1],[0],[0],[9.701812669999981],0.007184828199910953,None,418.57778023300006,None,,,04_01,001,2023_Mar_23_1746,musicemotionlatency,2021.2.3,119.91342107100047,
20,0,20,0,,,../fMRI_stim/music/Q1/MT0011821215.wav,Q1,420.97000160299996,None,420.95432861579997,432.97065982099997,[0.2575],[0.0275],[1],[0],[0],[13.105633996999927],0.0006623647999504101,None,434.07070684800004,None,,,04_01,001,2023_Mar_23_1746,musicemotionlatency,2021.2.3,119.91342107100047,
21,0,21,0,,,../fMRI_stim/music/Q2/MT0010615428.wav,Q2,436.480286006,None,436.4696748472,448.483538872,[-0.09125],[0.0225],[1],[0],[0],[15.05121971799997],0.006690808200005449,None,451.52747219200006,None,,,04_01,001,2023_Mar_23_1746,musicemotionlatency,2021.2.3,119.91342107100047,
22,0,22,0,,,../fMRI_stim/music/Q1/MT0012202513.wav,Q4,453.93208804400007,None,453.9192739024,465.93270628400006,[0.14125],[-0.04625],[1],[0],[0],[13.030298405000053],0.0053686544000584036,None,466.95566744800004,None,,,04_01,001,2023_Mar_23_1746,musicemotionlatency,2021.2.3,119.91342107100047,
23,0,23,0,,,../fMRI_stim/music/Q2/MT0005409948.wav,Q2,469.394883481,None,469.38560003059996,481.39147621399997,[-0.2125],[0.035],[1],[0],[0],[14.721945249999976],0.006386571599932722,None,484.11242657099996,None,,,04_01,001,2023_Mar_23_1746,musicemotionlatency,2021.2.3,119.91342107100047,
,,,,,,,,,,,,,,,,,,,,,,486.111925449,None,,,,,,,
