trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,starttext.started,starttext.stopped,music.id,Quadrants.id,russellsQuad.started,russellsQuad.stopped,music.started,music.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.started,mouse.stopped,fixCross.started,fixCross.stopped,goodbyetext.started,goodbyetext.stopped,participant,session,date,expName,psychopyVersion,frameRate,
10,0,10,0,,,../fMRI_stim/music/Q2/MT0006746691.wav,Q2,113.83527609996963,None,113.82737654997618,None,[-0.28875],[0.3325],[1],[0],[0],[1.8112866000155918],0.0078103500418365,None,115.64343339996412,None,,,01_04,001,2023-03-20_16h47.03.526,musicemotionlatency,2022.1.3,60.59599799311299,
11,0,11,0,,,../fMRI_stim/music/Q4/MT0003710207.wav,Q4,117.88442049996229,None,117.8770607500046,None,[0.2725],[-0.0525],[1],[0],[0],[6.286050399998203],0.014817250019405037,None,124.16015740000876,None,,,01_04,001,2023-03-20_16h47.03.526,musicemotionlatency,2022.1.3,60.59599799311299,
12,0,12,0,,,../fMRI_stim/music/Q2/MT0006862088.wav,Q2,126.38328730000649,None,126.37785991998389,None,[-0.2825],[0.32125],[1],[0],[0],[1.941959699965082],0.008656719990540296,None,128.32503690000158,None,,,01_04,001,2023-03-20_16h47.03.526,musicemotionlatency,2022.1.3,60.59599799311299,
13,0,13,0,,,../fMRI_stim/music/Q2/MT0029099688.wav,Q2,130.54572039999766,None,130.54457161995813,None,[-0.27125],[0.31875],[1],[0],[0],[7.24178069998743],0.009060919983312488,None,137.79214179998962,None,,,01_04,001,2023-03-20_16h47.03.526,musicemotionlatency,2022.1.3,60.59599799311299,
14,0,14,0,,,../fMRI_stim/music/Q4/MT0007064420.wav,Q4,140.0284435999929,None,140.02822064995416,None,[0.21125],[-0.23375],[1],[0],[0],[7.308600399992429],0.009545150038320571,None,147.34196559997508,None,,,01_04,001,2023-03-20_16h47.03.526,musicemotionlatency,2022.1.3,60.59599799311299,
15,0,15,0,,,../fMRI_stim/music/Q1/MT0028445777.wav,Q1,149.57764509995468,None,149.5760117500031,None,[0.05625],[0.22625],[1],[0],[0],[8.28423519997159],0.015281649946700782,None,157.85880389995873,None,,,01_04,001,2023-03-20_16h47.03.526,musicemotionlatency,2022.1.3,60.59599799311299,
16,0,16,0,,,../fMRI_stim/music/Q3/MT0015665796.wav,Q4,160.0938397999853,None,160.0930576499959,None,[0.28],[-0.3125],[1],[0],[0],[7.713979899999686],0.011866050015669316,None,167.8090011999593,None,,,01_04,001,2023-03-20_16h47.03.526,musicemotionlatency,2022.1.3,60.59599799311299,
17,0,17,0,,,../fMRI_stim/music/Q4/MT0030286920.wav,Q4,170.04417559999274,None,170.04287964999094,None,[0.05875],[-0.0475],[1],[0],[0],[11.231863700028043],0.008423049934208393,None,181.27861469995696,None,,,01_04,001,2023-03-20_16h47.03.526,musicemotionlatency,2022.1.3,60.59599799311299,
18,0,18,0,,,../fMRI_stim/music/Q1/MT0002894033.wav,Q1,183.51799989998108,None,183.51253744997666,None,[0.24875],[0.30875],[1],[0],[0],[5.914562500023749],0.010587150056380779,None,189.4283899999573,None,,,01_04,001,2023-03-20_16h47.03.526,musicemotionlatency,2022.1.3,60.59599799311299,
19,0,19,0,,,../fMRI_stim/music/Q4/MT0007207968.wav,Q3,191.65354919998208,None,191.64585881995734,None,[-0.29375],[-0.0675],[1],[0],[0],[6.869564299995545],0.015389619919005781,None,198.5119727999554,None,,,01_04,001,2023-03-20_16h47.03.526,musicemotionlatency,2022.1.3,60.59599799311299,
20,0,20,0,,,../fMRI_stim/music/Q2/MT0003546058.wav,Q2,200.7514969999902,None,200.7461356499989,None,[-0.28875],[0.30875],[1],[0],[0],[1.7933202999993227],0.006888550007715821,None,202.54624799999874,None,,,01_04,001,2023-03-20_16h47.03.526,musicemotionlatency,2022.1.3,60.59599799311299,
21,0,21,0,,,../fMRI_stim/music/Q1/MT0029492542.wav,Q3,204.8190198999946,None,204.79594857995397,None,[-0.27875],[-0.0325],[1],[0],[0],[8.386601399979554],0.002890879986807704,None,213.19408619997557,None,,,01_04,001,2023-03-20_16h47.03.526,musicemotionlatency,2022.1.3,60.59599799311299,
22,0,22,0,,,../fMRI_stim/music/Q4/MT0002448379.wav,Q4,215.4472073999932,None,215.44428887997054,None,[0.11375],[-0.14],[1],[0],[0],[6.283343199989758],0.014540280040819198,None,221.7275386999827,None,,,01_04,001,2023-03-20_16h47.03.526,musicemotionlatency,2022.1.3,60.59599799311299,
23,0,23,0,,,../fMRI_stim/music/Q3/MT0003037754.wav,Q3,223.96328059997177,None,223.96120794999297,None,[-0.18],[-0.0375],[1],[0],[0],[6.837827600014862],0.015228350006509572,None,230.79671619995497,None,,,01_04,001,2023-03-20_16h47.03.526,musicemotionlatency,2022.1.3,60.59599799311299,
,,,,,,,,,,,,,,,,,,,,,,232.79641099995933,None,,,,,,,
