trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,starttext.started,starttext.stopped,music.id,Quadrants.id,russellsQuad.started,russellsQuad.stopped,music.started,music.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.started,mouse.stopped,fixCross.started,fixCross.stopped,goodbyetext.started,goodbyetext.stopped,participant,session,date,expName,psychopyVersion,frameRate,
15,0,15,0,,,../fMRI_stim/music/Q4/MT0011938737.wav,Q1,199.6706123999902,None,199.65395585005172,None,[0.25648147],[0.08148148],[1],[0],[0],[11.409865599998739],0.008178749994840473,None,211.07096749998163,None,,,14_01,001,2023-04-03_16h32.37.107,musicemotionlatency,2022.1.3,60.018461679647615,
16,0,16,0,,,../fMRI_stim/music/Q1/MT0001703346.wav,Q1,213.3210949000204,None,213.30438625003444,None,[0.030555556],[0.14814815],[1],[0],[0],[8.591009100025985],0.006577950087375939,None,221.90453509998042,None,,,14_01,001,2023-04-03_16h32.37.107,musicemotionlatency,2022.1.3,60.018461679647615,
17,0,17,0,,,../fMRI_stim/music/Q3/MT0009220462.wav,Q1,224.13797370000975,None,224.12132156005828,None,[0.17037037],[0.027777778],[1],[0],[0],[10.818957499985117],0.001297560054808855,None,234.95498590002535,None,,,14_01,001,2023-04-03_16h32.37.107,musicemotionlatency,2022.1.3,60.018461679647615,
18,0,18,0,,,../fMRI_stim/music/Q1/MT0011574534.wav,Q1,237.18833739997353,None,237.17172126000514,None,[0.16111112],[0.32222223],[1],[0],[0],[8.336732600000687],0.002404460043180734,None,245.52169490000233,None,,,14_01,001,2023-04-03_16h32.37.107,musicemotionlatency,2022.1.3,60.018461679647615,
19,0,19,0,,,../fMRI_stim/music/Q1/MT0004122617.wav,Q1,247.75529549998464,None,247.73868176003452,None,[0.025],[0.24907407],[1],[0],[0],[8.28465149999829],0.0001510600559413433,None,256.0387002999778,None,,,14_01,001,2023-04-03_16h32.37.107,musicemotionlatency,2022.1.3,60.018461679647615,
20,0,20,0,,,../fMRI_stim/music/Q3/MT0001472536.wav,Q1,258.25561809999635,None,258.2556635600049,270.2558290999732,[0.026851851],[0.11574074],[1],[0],[0],[12.616949499992188],0.015983560006134212,None,270.87254399998346,None,,,14_01,001,2023-04-03_16h32.37.107,musicemotionlatency,2022.1.3,60.018461679647615,
21,0,21,0,,,../fMRI_stim/music/Q4/MT0004584067.wav,Q3,273.12270990002435,None,273.1060636500479,None,[-0.23703703],[-0.20833333],[1],[0],[0],[9.661104700004216],0.010049850097857416,None,282.7730870000087,None,,,14_01,001,2023-04-03_16h32.37.107,musicemotionlatency,2022.1.3,60.018461679647615,
22,0,22,0,,,../fMRI_stim/music/Q1/MT0003213835.wav,Q1,284.98979780002264,None,284.98980926000513,None,[0.03425926],[0.20277777],[1],[0],[0],[7.33128189999843],0.013871860050130635,None,292.32308379997266,None,,,14_01,001,2023-04-03_16h32.37.107,musicemotionlatency,2022.1.3,60.018461679647615,
23,0,23,0,,,../fMRI_stim/music/Q3/MT0002379222.wav,Q4,294.55654550000327,None,294.5565477500204,None,[0.03425926],[-0.05277778],[1],[0],[0],[10.714932700037025],0.014301150047685951,None,305.2736243000254,None,,,14_01,001,2023-04-03_16h32.37.107,musicemotionlatency,2022.1.3,60.018461679647615,
,,,,,,,,,,,,,,,,,,,,,,307.2736243000254,None,,,,,,,
