trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,starttext.started,starttext.stopped,music.id,Quadrants.id,russellsQuad.started,russellsQuad.stopped,music.started,music.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.started,mouse.stopped,fixCross.started,fixCross.stopped,goodbyetext.started,goodbyetext.stopped,participant,session,date,expName,psychopyVersion,frameRate,
10,0,10,0,,,../fMRI_stim/music/Q2/MT0001333258.wav,Q1,135.39063090004493,None,135.37396890000673,147.37425660004374,[0.07962963],[0.12314815],[1],[0],[0],[12.39283460000297],0.0077954999869689345,None,147.77426959999138,None,,,13_03,001,2023-04-04_15h03.52.492,musicemotionlatency,2022.1.3,60.001392028924535,
11,0,11,0,,,../fMRI_stim/music/Q1/MT0002222957.wav,Q1,150.00766960001783,None,149.99102379998658,None,[0.21296297],[0.21574074],[1],[0],[0],[2.775359600025695],0.007834199932403862,None,152.7743674000376,None,,,13_03,001,2023-04-04_15h03.52.492,musicemotionlatency,2022.1.3,60.001392028924535,
12,0,12,0,,,../fMRI_stim/music/Q1/MT0001189913.wav,Q4,155.0077971999999,None,154.99113999999827,None,[0.21666667],[-0.060185187],[1],[0],[0],[10.228616399981547],0.010896800027694553,None,165.22474670002703,None,,,13_03,001,2023-04-04_15h03.52.492,musicemotionlatency,2022.1.3,60.001392028924535,
13,0,13,0,,,../fMRI_stim/music/Q3/MT0002634024.wav,Q4,167.45816340000601,None,167.44147469999734,None,[0.1],[-0.3037037],[1],[0],[0],[4.674929400032852],0.007180800021160394,None,172.1249338000198,None,,,13_03,001,2023-04-04_15h03.52.492,musicemotionlatency,2022.1.3,60.001392028924535,
14,0,14,0,,,../fMRI_stim/music/Q4/MT0001594582.wav,Q3,174.3583393000299,None,174.34167779999552,None,[-0.12222222],[-0.27314815],[1],[0],[0],[5.626409900025465],0.008852900005877018,None,179.97515850001946,None,,,13_03,001,2023-04-04_15h03.52.492,musicemotionlatency,2022.1.3,60.001392028924535,
15,0,15,0,,,../fMRI_stim/music/Q1/MT0003594672.wav,Q1,182.20853530004388,None,182.19188320002286,194.1921835000394,[0.06388889],[0.17685185],[1],[0],[0],[12.386772500001825],0.0021519000292755663,None,194.5922103000339,None,,,13_03,001,2023-04-04_15h03.52.492,musicemotionlatency,2022.1.3,60.001392028924535,
16,0,16,0,,,../fMRI_stim/music/Q4/MT0003454112.wav,Q3,196.82559790002415,None,196.8089209999889,208.80924620002043,[-0.07685185],[-0.21944444],[1],[0],[0],[13.444938600005116],0.010525899997446686,None,210.25931039999705,None,,,13_03,001,2023-04-04_15h03.52.492,musicemotionlatency,2022.1.3,60.001392028924535,
17,0,17,0,,,../fMRI_stim/music/Q2/MT0004293364.wav,Q2,212.4927394000115,None,212.47607600002084,None,[-0.08796296],[0.25648147],[1],[0],[0],[8.08786579995649],0.0033156000426970422,None,220.57625010004267,None,,,13_03,001,2023-04-04_15h03.52.492,musicemotionlatency,2022.1.3,60.001392028924535,
18,0,18,0,,,../fMRI_stim/music/Q3/MT0001844620.wav,Q3,222.826290099998,None,222.80966345002525,234.80994050001027,[-0.047222223],[-0.019444445],[1],[0],[0],[12.630918000009842],0.012809449981432408,None,235.44330809998792,None,,,13_03,001,2023-04-04_15h03.52.492,musicemotionlatency,2022.1.3,60.001392028924535,
19,0,19,0,,,../fMRI_stim/music/Q1/MT0033841575.wav,Q1,237.69340019999072,None,237.67669915003353,249.67701390001457,[0.18240741],[0.20833333],[1],[0],[0],[12.4256034999853],0.007772149983793497,None,250.11036729998887,None,,,13_03,001,2023-04-04_15h03.52.492,musicemotionlatency,2022.1.3,60.001392028924535,
20,0,20,0,,,../fMRI_stim/music/Q1/MT0003272751.wav,Q2,252.34375400003046,None,252.34378914997797,264.3440824000281,[-0.026851851],[0.19537038],[1],[0],[0],[12.41365840000799],0.012621449946891516,None,264.7607672000304,None,,,13_03,001,2023-04-04_15h03.52.492,musicemotionlatency,2022.1.3,60.001392028924535,
21,0,21,0,,,../fMRI_stim/music/Q4/MT0034160981.wav,Q4,267.0108321000007,None,266.9941920499841,278.9944690000266,[0.1388889],[-0.19722222],[1],[0],[0],[12.608770599996205],0.007720949943177402,None,279.6111718000029,None,,,13_03,001,2023-04-04_15h03.52.492,musicemotionlatency,2022.1.3,60.001392028924535,
22,0,22,0,,,../fMRI_stim/music/Q4/MT0000550961.wav,Q3,281.86121800000547,None,281.8445582500135,None,[-0.1712963],[-0.18703704],[1],[0],[0],[3.663069300004281],0.011986249941401184,None,285.5113227000111,None,,,13_03,001,2023-04-04_15h03.52.492,musicemotionlatency,2022.1.3,60.001392028924535,
23,0,23,0,,,../fMRI_stim/music/Q3/MT0003037596.wav,Q3,287.77801629999885,None,287.7614010000252,299.76172400004,[-0.2777778],[-0.11018518],[1],[0],[0],[13.478418799990322],0.010775400034617633,None,301.24506909999764,None,,,13_03,001,2023-04-04_15h03.52.492,musicemotionlatency,2022.1.3,60.001392028924535,
,,,,,,,,,,,,,,,,,,,,,,303.24516330001643,None,,,,,,,
