trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,starttext.started,starttext.stopped,music.id,Quadrants.id,russellsQuad.started,russellsQuad.stopped,music.started,music.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.started,mouse.stopped,fixCross.started,fixCross.stopped,goodbyetext.started,goodbyetext.stopped,participant,session,date,expName,psychopyVersion,frameRate,
15,0,15,0,,,../fMRI_stim/music/Q1/MT0013590244.wav,Q4,192.10554723298992,None,192.09283883566775,None,[0.24],[-0.08095238095238096],[1],[0],[0],[7.490057981005521],0.013744978670729324,None,199.58833544199297,None,,,18_03,001,2023_Oct_18_1830,musicemotionlatency,2021.2.3,None,
16,0,16,0,,,../fMRI_stim/music/Q2/MT0003900455.wav,Q4,202.14514773499104,None,202.1213146749913,None,[0.25333333333333335],[-0.08476190476190476],[1],[0],[0],[7.928614030999597],0.0017017299978761002,None,210.06491452798946,None,,,18_03,001,2023_Oct_18_1830,musicemotionlatency,2021.2.3,None,
17,0,17,0,,,../fMRI_stim/music/Q1/MT0003243311.wav,Q1,212.53222386799462,None,212.50784836500245,None,[0.2361904761904762],[0.08666666666666667],[1],[0],[0],[6.078383632993791],0.001619930990273133,None,218.60153974300192,None,,,18_03,001,2023_Oct_18_1830,musicemotionlatency,2021.2.3,None,
18,0,18,0,,,../fMRI_stim/music/Q2/MT0007413949.wav,Q1,221.11693931100308,None,221.09358248198987,None,[0.22857142857142856],[0.2542857142857143],[1],[0],[0],[4.2931699639884755],0.0010659579857019708,None,225.4022992879909,None,,,18_03,001,2023_Oct_18_1830,musicemotionlatency,2021.2.3,None,
19,0,19,0,,,../fMRI_stim/music/Q4/MT0014507179.wav,Q4,227.9132349749998,None,227.89294933599012,None,[0.24],[-0.049523809523809526],[1],[0],[0],[2.964885649998905],0.004346970992628485,None,230.86996506000287,None,,,18_03,001,2023_Oct_18_1830,musicemotionlatency,2021.2.3,None,
20,0,20,0,,,../fMRI_stim/music/Q3/MT0011612883.wav,Q3,233.3324019069987,None,233.3191452666574,245.32537523999054,[-0.04476190476190476],[-0.05238095238095238],[1],[0],[0],[13.264812334004091],0.01125061463972088,None,246.58891741599655,None,,,18_03,001,2023_Oct_18_1830,musicemotionlatency,2021.2.3,None,
21,0,21,0,,,../fMRI_stim/music/Q4/MT0008686594.wav,Q4,249.0715694190003,None,249.0524144716687,None,[0.26],[-0.07904761904761905],[1],[0],[0],[5.329883462996804],0.005262380655040033,None,254.39484926199657,None,,,18_03,001,2023_Oct_18_1830,musicemotionlatency,2021.2.3,None,
22,0,22,0,,,../fMRI_stim/music/Q4/MT0002834532.wav,Q1,256.8961764190026,None,256.8774332640023,None,[0.24857142857142858],[0.10571428571428572],[1],[0],[0],[5.224420846003341],0.0059345030022086576,None,262.1120390330034,None,,,18_03,001,2023_Oct_18_1830,musicemotionlatency,2021.2.3,None,
23,0,23,0,,,../fMRI_stim/music/Q3/MT0007265208.wav,Q4,264.6519876639941,None,264.62918276633036,276.63734913399094,[0.11142857142857143],[-0.05333333333333334],[1],[0],[0],[12.356368305001524],0.003695161343785003,None,277.0011927239975,None,,,18_03,001,2023_Oct_18_1830,musicemotionlatency,2021.2.3,None,
,,,,,,,,,,,,,,,,,,,,,,279.0134278600017,None,,,,,,,
