trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,starttext.started,starttext.stopped,music.id,Quadrants.id,russellsQuad.started,russellsQuad.stopped,music.started,music.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.started,mouse.stopped,fixCross.started,fixCross.stopped,goodbyetext.started,goodbyetext.stopped,participant,session,date,expName,psychopyVersion,frameRate,
10,0,10,0,,,../fMRI_stim/music/Q2/MT0029099688.wav,Q2,145.48276889999397,None,145.46603579997318,None,[-0.29166666],[0.23425926],[1],[0],[0],[9.238922399992589],0.004823800001759082,None,154.71608500002185,None,,,14_04,001,2023-04-03_16h49.47.103,musicemotionlatency,2022.1.3,60.017777282217054,
11,0,11,0,,,../fMRI_stim/music/Q4/MT0011702301.wav,Q4,156.94946720002918,None,156.93280490002363,168.9334595000255,[0.024074074],[-0.22407408],[1],[0],[0],[12.522248299967032],0.004013100056909025,None,169.4667920000502,None,,,14_04,001,2023-04-03_16h49.47.103,musicemotionlatency,2022.1.3,60.017777282217054,
12,0,12,0,,,../fMRI_stim/music/Q2/MT0005751512.wav,Q2,171.70007250003982,None,171.70009204998496,None,[-0.2851852],[0.30462962],[1],[0],[0],[7.782664300000761],0.015222150017507374,None,179.48336370004108,None,,,14_04,001,2023-04-03_16h49.47.103,musicemotionlatency,2022.1.3,60.017777282217054,
13,0,13,0,,,../fMRI_stim/music/Q3/MT0008716237.wav,Q1,181.71697500004666,None,181.7003469000105,None,[0.04074074],[0.09907407],[1],[0],[0],[11.957825999998022],0.006833400053437799,None,193.66721500002313,None,,,14_04,001,2023-04-03_16h49.47.103,musicemotionlatency,2022.1.3,60.017777282217054,
14,0,14,0,,,../fMRI_stim/music/Q3/MT0028698324.wav,Q4,195.90073220001068,None,195.88408149997704,None,[0.098148145],[-0.1287037],[1],[0],[0],[9.286078699980862],0.0015232000150717795,None,205.18438560003415,None,,,14_04,001,2023-04-03_16h49.47.103,musicemotionlatency,2022.1.3,60.017777282217054,
15,0,15,0,,,../fMRI_stim/music/Q1/MT0010617945.wav,Q1,207.4177464999957,None,207.40110860000132,None,[0.18981482],[0.18611111],[1],[0],[0],[7.310012000030838],0.009015999967232347,None,214.71773249999387,None,,,14_04,001,2023-04-03_16h49.47.103,musicemotionlatency,2022.1.3,60.017777282217054,
16,0,16,0,,,../fMRI_stim/music/Q4/MT0005884980.wav,Q3,216.95114000001922,None,216.934503199975,228.93495580001036,[-0.048148148],[-0.13148148],[1],[0],[0],[13.902140200021677],0.0006077000289224088,None,230.85209480003687,None,,,14_04,001,2023-04-03_16h49.47.103,musicemotionlatency,2022.1.3,60.017777282217054,
17,0,17,0,,,../fMRI_stim/music/Q1/MT0005478759.wav,Q1,233.10162810003385,None,233.08497265001643,None,[0.16203703],[0.21388888],[1],[0],[0],[7.005482199951075],0.004341149993706495,None,240.1017223999952,None,,,14_04,001,2023-04-03_16h49.47.103,musicemotionlatency,2022.1.3,60.017777282217054,
18,0,18,0,,,../fMRI_stim/music/Q3/MT0004609722.wav,Q3,242.3351801999961,None,242.33546614999068,254.33565140003338,[-0.02962963],[-0.14722222],[1],[0],[0],[13.55036440002732],0.01590734999626875,None,255.88575360004324,None,,,14_04,001,2023-04-03_16h49.47.103,musicemotionlatency,2022.1.3,60.017777282217054,
19,0,19,0,,,../fMRI_stim/music/Q2/MT0007697753.wav,Q2,258.18577810004354,None,258.18578364997524,None,[-0.27222222],[0.225],[1],[0],[0],[8.981735899986234],0.014371949946507812,None,267.16910110000754,None,,,14_04,001,2023-04-03_16h49.47.103,musicemotionlatency,2022.1.3,60.017777282217054,
20,0,20,0,,,../fMRI_stim/music/Q4/MT0030495725.wav,Q4,269.4358222000301,None,269.4191827000119,281.41980249999324,[0.036111113],[-0.20555556],[1],[0],[0],[16.074845499999356],0.008029399963561445,None,285.50190960004693,None,,,14_04,001,2023-04-03_16h49.47.103,musicemotionlatency,2022.1.3,60.017777282217054,
21,0,21,0,,,../fMRI_stim/music/Q1/MT0008675527.wav,Q1,287.7366963000386,None,287.7365958500013,None,[0.11388889],[0.18888889],[1],[0],[0],[7.382515700010117],0.015126249985769391,None,295.11985540000023,None,,,14_04,001,2023-04-03_16h49.47.103,musicemotionlatency,2022.1.3,60.017777282217054,
22,0,22,0,,,../fMRI_stim/music/Q4/MT0034148562.wav,Q1,297.35350230004406,None,297.3368487999891,309.3368886000244,[0.13611111],[0.15],[1],[0],[0],[12.66988639999181],0.0020276999566704035,None,310.02029330004007,None,,,14_04,001,2023-04-03_16h49.47.103,musicemotionlatency,2022.1.3,60.017777282217054,
23,0,23,0,,,../fMRI_stim/music/Q3/MT0004922692.wav,Q3,312.2708125000354,None,312.2538449499698,324.25425920001,[-0.05740741],[-0.2574074],[1],[0],[0],[12.686364000022877],0.0015475499676540494,None,324.95428659999743,None,,,14_04,001,2023-04-03_16h49.47.103,musicemotionlatency,2022.1.3,60.017777282217054,
,,,,,,,,,,,,,,,,,,,,,,326.9544789000065,None,,,,,,,
